profile_name,offer_id,title,company,experience_level,workplace_type,city,technologies,salary_range,cross_score,relevant
backend-java-senior,505,"Senior Full-Stack Developer (Next.js&TypeScript)","Rite NRG",senior,remote,"Wrocław","TypeScript; Next.js; Docker; JavaScript; AI; RESTful API","20160-25200 PLN",0.292716,0
backend-java-senior,4660,"Frontend Developer/Tech Lead","speedapp",senior,hybrid,"Warszawa","TypeScript; Docker; Angular; JavaScript; WCAG; RxJS","21840-28560 PLN",0.287219,0
backend-java-senior,203,"Senior Fullstack Developer Java with Angular – vehicle leasing and fleet management (f/m/x)","Sii",senior,hybrid,"Warszawa","Angular; JavaScript; HTML; Java; Oracle Applications; CSS3; SQL; Hibernate; Spring; JSON","21000-26000 PLN",0.285676,1
backend-java-senior,4999,"Senior Frontend Developer (k/m)","Lumicode Sp. z o.o. (Pentacomp Group)",senior,remote,"Warszawa","Angular; JavaScript","15120-18480 PLN",0.282978,1
backend-java-senior,5278,"Senior Frontend Developer (k/m)","Lumicode Sp. z o.o. (Pentacomp Group)",senior,remote,"Warszawa","Angular; JavaScript","15120-18480 PLN",0.282978,1
backend-java-senior,5526,"Expert Java Developer","j-labs software specialist",senior,hybrid,"Kraków","Java; Spring; Cloud","26880-28560 PLN",0.280717,1
backend-java-senior,70,"Senior Fullstack Developer (React, Node.js)","Future Processing",senior,remote,"Gliwice","TypeScript; React; JavaScript; Node.js; Nest.js; AWS","18480-26880 PLN",0.273193,0
backend-java-senior,116,"Senior Typescript Engineer (Coin Integration) - FinTech / Crypto","Incubly",senior,hybrid,"Łódź","TypeScript; JavaScript","27300-31500 PLN",0.272674,1
backend-java-senior,298,"Experienced Node.js Developer (Mid/Senior)","Future Mind",senior,remote,"Warszawa","TypeScript; Node.js; JavaScript (ES6+)","16000-22000 PLN",0.265031,0
backend-java-senior,140,"Full Stack Engineer - Frontend","P&P Solutions",senior,remote,"Warszawa","Spring Boot; Angular; JavaScript; Java","140-150 PLN",0.259394,1
backend-java-senior,277,"Node.js Developer","Klient Just Join IT",senior,hybrid,"Katowice","Docker; REST; JavaScript; Node.js; Redis; MySQL; MongoDB; WebSocket; PostreSQL; AWS","16000-30000 PLN",0.254379,0
backend-java-senior,4292,"Expert Fullstack Developer (Java & Angular)","Devire",senior,remote,"","Angular; Java; Spring Framework","28560-33600 PLN",0.251908,1
backend-java-senior,353,"Senior Full Stack Developer (Java, React)","Clurgo",senior,remote,"Warszawa","React; Java","20160-26880 PLN",0.242927,1
backend-java-senior,5472,"Fullstack Engineer (React & Node.js & Python)","Holisticon Connect",senior,hybrid,"Wrocław","TypeScript; React; JavaScript","23520-26880 PLN",0.239999,0
backend-java-senior,360,"Senior Node.js Developer","H2B Group",senior,remote,"Gdańsk","PostgreSQL; Node.js; GCP","20160-25200 PLN",0.235754,0
backend-java-senior,4285,"Senior Full-Stack Software Developer – Freelance (Remote)","ITSENSE AG",senior,remote,"","Docker; .NET; JavaScript","21483-26859 PLN",0.210055,1
backend-java-senior,5374,"Senior Fullstack Developer (Java, React)","ITFS Sp. z o.o.",senior,hybrid,"Warszawa","TypeScript; React; JavaScript","18480-23520 PLN",0.207285,1
backend-java-senior,3970,"Fullstack Developer (Go / React / Node.js)","Link Group",senior,remote,"Kraków","TypeScript; Docker; React; Node.js; Go; Kubernetes; Golang; GCP; AWS","23000-23000 PLN",0.202329,0
backend-java-senior,1091,"React Frontend Developer","i2asolutions",senior,hybrid,"Kraków","React; JavaScript; REST API","18000-25000 PLN",0.193947,0
backend-java-senior,3562,"Senior Fullstack Developer","Grape Up",senior,hybrid,"Kraków","PostgreSQL; React; Java; AWS","18300-26400 PLN",0.193173,1
backend-java-senior,74,"Senior Angular Developer","Devapo",senior,hybrid,"Warszawa","Angular; JavaScript","18480-23520 PLN",0.192009,1
backend-java-senior,527,"Senior Frontend Developer (Part-time; 100% remote)","DevsData LLC",senior,remote,"Warsaw","JavaScript; HTML; CSS","16800-24360 PLN",0.182680,0
backend-java-senior,5560,"Senior Software Engineer, Blockchain","N-iX",senior,hybrid,"Krakow","Java; Microservices; Blockchain","6000-9500 USD",0.181376,1
backend-java-senior,238,"Webflow Developer","Physitrack",senior,remote,"London","JavaScript; Webflow","15021-17167 PLN",0.176719,1
backend-java-senior,81,"Senior Node.JS Developer","Yard Corporate",senior,remote,"Warszawa","TypeScript; Node.js; AWS","29382-36727 PLN",0.171613,0
backend-java-senior,741,"Starszy Programista/Starsza Programistka Full-Stack (.NET + Web)","DCG Sp. z o.o",senior,hybrid,"Warszawa",".NET; JavaScript; C#","20160-26040 PLN",0.169930,0
backend-java-senior,3919,"Frontend Developer","AVENGA (Agencja Pracy, nr KRAZ: 8448)",senior,hybrid,"Warszawa","Next.js; JavaScript; Node.js","18480-23520 PLN",0.155705,0
backend-java-senior,267,"Staff Node.js","iTeamly",senior,remote,"Kraków","PostgreSQL; PHP; Node.js; AWS","23000-34500 PLN",0.154276,1
backend-java-senior,1086,"Expert Fullstack Developer (Java, React)","ITFS Sp. z o.o.",senior,hybrid,"Warszawa","TypeScript; React; JavaScript","23520-28560 PLN",0.152126,1
backend-java-senior,745,"Full-Stack Software Developer (Python + React)","Link Group",senior,remote,"","PostgreSQL; React; Python","21000-22680 PLN",0.147215,0
backend-java-senior,451,"Senior JavaScript React Developer (Next.js)","Cyclad",senior,hybrid,"Warszawa","Next.js; Docker; React; JavaScript","21000-21000 PLN",0.135751,1
backend-java-senior,275,"Tech Lead Manager - Core UX (Europe)","Kalepa",senior,remote,"New York","React; JavaScript; Python","42849-56622 PLN",0.130854,0
backend-java-senior,105,"Typescript Developer (Node.js)","CrustLab",senior,remote,"Kraków","TypeScript; Docker; PostgreSQL; Node.js; Express.js; MongoDB; DDD; AWS","22000-27000 PLN",0.123867,0
backend-java-senior,5750,"Senior Rust Engineer","j-labs software specialist",senior,hybrid,"Kraków","Terraform; Rust; AWS","23520-30240 PLN",0.122416,0
backend-java-senior,101,"Fullstack React & Node Developer","Codepole",senior,remote,"Warszawa","TypeScript; Docker; PostgreSQL; React; Node.js; Cloud","20000-30000 PLN",0.105310,0
backend-java-senior,5399,"Frontend Developer (Angular)","Scalo",senior,hybrid,"Poznań","TypeScript; Angular; JavaScript","20160-21840 PLN",0.101194,0
backend-java-senior,528,"Associate Frontend Team Lead","Remodevs",senior,hybrid,"Warszawa","TypeScript; React; JavaScript","25912-29614 PLN",0.099475,0
backend-java-senior,5417,"Full Stack Developer with Python and C++","ITMAGINATION",senior,hybrid,"Warszawa","Python; C++; C","23520-28560 PLN",0.091766,1
backend-java-senior,52,"Senior Frontend Developer (React)","HAYS Poland",senior,remote,"Warszawa","TypeScript; React; JavaScript; GraphQL; Amazon AWS","24360-26880 PLN",0.089529,1
backend-java-senior,5224,"React, Next.js Developer","DataArt",senior,remote,"Wrocław","Next.js; React; JavaScript","18000-20800 PLN",0.074636,0
backend-java-senior,5093,"Node.js Developer","OKE Poland",senior,hybrid,"Gdańsk","JavaScript; Node.js; CI/CD; Azure; Nest.js; AWS","13440-25200 PLN",0.067556,0
backend-java-senior,5620,"Senior Full Stack PHP Developer with German","Superdevs",senior,remote,"","PHP; JavaScript; jQuery","21840-26880 PLN",0.014881,0
go-backend-senior,196,"Backend Engineer","FIXLY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",senior,remote,"Poznań","TypeScript; PostgreSQL; Node.js; Amazon AWS; Golang; DynamoDB","20000-25000 PLN",0.674321,1
go-backend-senior,5736,"Senior Golang FullStack Engineer","N-iX",senior,remote,"","JavaScript; Go; Golang","4500-6300 USD",0.656933,1
go-backend-senior,3582,"Senior Backend Engineer (Node.js / AWS)","Appliscale",senior,remote,"Kraków","TypeScript; JavaScript; Node.js; REST API; Amazon AWS; Terraform","19500-25000 PLN",0.623639,1
go-backend-senior,265,"Senior Backend Developer (Node.js + Hydra + AWS)","SCALO",mid,remote,"Kraków","Node; AWS","20160-22680 PLN",0.500768,1
go-backend-senior,3970,"Fullstack Developer (Go / React / Node.js)","Link Group",senior,remote,"Kraków","TypeScript; Docker; React; Node.js; Go; Kubernetes; Golang; GCP; AWS","23000-23000 PLN",0.322427,1
go-backend-senior,150,"Senior Backend Developer (NodeJS, TypeScript and AWS) (B2B)","Reply Polska Sp. z o. o.",senior,remote,"Katowice","TypeScript; Node.js; Nest.js; Kubernetes; Terraform; GitLab; Helm; AWS","20160-27720 PLN",0.189659,1
go-backend-senior,5759,"Fullstack Developer (Go / React / Node.js)","Link Group",senior,remote,"","TypeScript; React; Golang","23000-23000 PLN",0.186524,1
go-backend-senior,68,"Staff / Senior Backend Software Engineer (Node.js & PHP)","iTeamly",senior,remote,"Kraków","PostgreSQL; PHP; Node.js; AWS","23000-34500 PLN",0.179835,1
go-backend-senior,5038,"Staff / Senior Backend Software Engineer (Node.js & PHP)","iTeamly",senior,remote,"Kraków","PostgreSQL; PHP; Node.js; AWS","25000-36500 PLN",0.170352,1
go-backend-senior,186,"Senior React Engineer + Python","N-iX",senior,remote,"Kraków","React; Python; Apache Spark; MySQL; Kubernetes; AWS","18363-21669 PLN",0.157007,0
go-backend-senior,25,"Fullstack Developer (Node.js/Nest.js + Next.js) - Mid+/Senior (100% Remote)","iMakeable",mid,remote,"Wrocław","TypeScript; Next.js; Docker; Node.js; Express.js; CI/CD; ORM; Git; Nest.js; AWS","16800-24360 PLN",0.140682,0
go-backend-senior,5533,"Senior Software Engineer, Back-end (Fraud)","Affirm",senior,remote,"","Kotlin; Python; AWS","25083-33416 PLN",0.131198,1
go-backend-senior,5676,"Senior Software Engineer – Billy Team","Cast AI",senior,remote,"","Golang; Feature flag systems","6500-9000 EUR",0.127016,1
go-backend-senior,759,"Senior Software Developer/Engineer - NodeJS / NestJS JS/TS","RevoEngine",senior,remote,"Warszawa","TypeScript; Angular; JavaScript; nestJS; Redis; Google Cloud Platform; SQL; WebSocket; Golang; NodeJS","16800-25200 PLN",0.120001,0
go-backend-senior,280,"Senior Backend Developer (Node.js/TypeScript)","Relout",senior,remote,"Warszawa","TypeScript; Node.js; Kubernetes; Serverless; Automated Testing; AWS","25000-32000 PLN",0.115065,1
go-backend-senior,40,"Software Engineer","Ciklum",mid,remote,"Gdańsk","TypeScript; JavaScript; AWS","17502-18356 PLN",0.115003,0
go-backend-senior,4992,"Senior / Staff Full-Stack Engineer (Node.js  +  AWS)","Blue Language Labs Inc.",senior,remote,"","TypeScript; Node.js; AWS","40000-50000 PLN",0.103154,0
go-backend-senior,243,"Senior Backend Developer (node.js)","Intent",senior,remote,"Warszawa","Next.js; Node.js; AWS","20160-30240 PLN",0.095739,1
go-backend-senior,4544,"Senior FullStack Engineer","Future Media Ltd",senior,remote,"Poland (Remote)","TypeScript; Next.js; REST; PostgreSQL; Node.js; Amazon AWS; Nest.js; Kubernetes","21344-24760 PLN",0.093073,0
go-backend-senior,5732,"Staff Software Engineer, Backend (Deal reporting)","Affirm",senior,remote,"","Kotlin; Python; AWS","29833-38166 PLN",0.090838,1
go-backend-senior,267,"Staff Node.js","iTeamly",senior,remote,"Kraków","PostgreSQL; PHP; Node.js; AWS","23000-34500 PLN",0.089076,1
go-backend-senior,268,"Full Stack Developer","Alfavox",senior,remote,"Poznań","TypeScript; Next.js; Docker; PostgreSQL; React; C#; Redis; Kubernetes; .NET Core","18480-21840 PLN",0.081136,0
go-backend-senior,4573,"Senior Frontend Engineer (Angular & AWS Integration)","Chabre IT Services Sp. z.o.o",senior,remote,"Warszawa","Angular; Node.js; AWS","21000-25500 PLN",0.073516,0
go-backend-senior,314,"Principal Engineer (JavaScript)","Codepole",senior,remote,"Warszawa","TypeScript; Docker; PostgreSQL; React; Node.js; Cloud","35000-45000 PLN",0.072498,0
go-backend-senior,246,"Senior Fullstack Developer + DevOps (Node,AWS,React)","ITDS",senior,remote,"Warszawa","TypeScript; Docker; React; JavaScript; Amazon AWS; Node","24000-30240 PLN",0.072264,0
go-backend-senior,3,"Fullstack Developer Java + Angular z umiejętnością analizy systemowej (m/k/n)","Upvanta",senior,remote,"","Docker; Angular; Java","18900-21000 PLN",0.071995,0
go-backend-senior,5367,"Staff Software Engineer, Back-end (Identity Engineering)","Affirm",senior,remote,"","Kotlin; Python; AWS","29833-38166 PLN",0.063522,1
go-backend-senior,3958,"Lead Node.js  Engineer","iTeamly",senior,remote,"Kraków","PostgreSQL; PHP; Node.js; AWS","26000-37000 PLN",0.062203,1
go-backend-senior,360,"Senior Node.js Developer","H2B Group",senior,remote,"Gdańsk","PostgreSQL; Node.js; GCP","20160-25200 PLN",0.055478,0
go-backend-senior,5796,"Mid/Senior Python Software Engineer","Shelton AI",mid,remote,"","Python; SQL; Django","18000-32000 PLN",0.053308,1
go-backend-senior,484,"React Developer (React + Node.js)","Pretius",senior,remote,"Warszawa","TypeScript; Docker; Angular; React; Node.js; Kubernetes; AWS Serverless","21840-30240 PLN",0.052668,1
go-backend-senior,223,"Fullstack Developer Java + Angular z umiejętnością analizy systemowej (m/k/n)","Upvanta sp. z o.o.",senior,remote,"Wrocław","Docker; Angular; Java; Kubernetes","18900-21000 PLN",0.048752,1
go-backend-senior,507,"Full Stack Data & AI Engineer (100% zdalnie)","Next Technology Professionals",senior,remote,"Warszawa","TypeScript; Docker; PostgreSQL; API; JavaScript; Node.js; LLM; RAG; AWS","28000-38000 PLN",0.046383,0
go-backend-senior,5715,".Net Developer with AWS","1dea",senior,remote,"",".NET; AWS","22680-26880 PLN",0.043015,1
go-backend-senior,105,"Typescript Developer (Node.js)","CrustLab",senior,remote,"Kraków","TypeScript; Docker; PostgreSQL; Node.js; Express.js; MongoDB; DDD; AWS","22000-27000 PLN",0.042294,1
go-backend-senior,262,"Senior Product Engineer ","BITROPY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",senior,remote,"Poznań","TypeScript; REST; Python; AI; GraphQL; Go","23000-30000 PLN",0.041079,0
go-backend-senior,1096,"CTO","Plecto ApS",senior,remote,"","PostgreSQL; Python; Django","30000-35000 PLN",0.040268,1
go-backend-senior,5799,"Senior Python Cloud Engineer","j-labs software specialist",senior,remote,"","Python; Terraform; AWS","25200-30240 PLN",0.037101,1
go-backend-senior,164,"Senior Node.js Developer","The Software House",senior,remote,"Gliwice","TypeScript; Node.js; Python; Amazon AWS; Nest.js; SQL","17000-26000 PLN",0.036471,0
go-backend-senior,3575,"Full-Stack / Backend Developer (Java + AWS+ React.js)","Link Group",mid,remote,"","Spring Boot; Java; MongoDB; AWS","16800-26880 PLN",0.035686,1
go-backend-senior,5037,"Mid Node.js Developer","H2B Group",mid,remote,"Gdańsk","Node.js; GraphQL; Amazon AWS; Terraform; aws lambda; DynamoDB","15120-20160 PLN",0.033510,0
go-backend-senior,5527,"Senior C# Engineer","Link Group",senior,remote,"",".NET; C#; AWS","30000-44000 PLN",0.032543,0
go-backend-senior,5746,"Java Developer ADF experience","Link Group",senior,remote,"","Java; SQL; Relational database","21840-26040 PLN",0.032126,0
go-backend-senior,123,"Full Stack Engineer","Latent AI",senior,remote,"Tel Aviv-Yafo","TypeScript; Next.js; PostgreSQL; React; ORM","22210-29614 PLN",0.030343,1
go-backend-senior,31,"Fullstack Developer (AWS, Node.js, React)","Craftware",senior,remote,"Warszawa","TypeScript; PostgreSQL; React; JavaScript; Node.js; AWS","25200-33600 PLN",0.029730,0
go-backend-senior,745,"Full-Stack Software Developer (Python + React)","Link Group",senior,remote,"","PostgreSQL; React; Python","21000-22680 PLN",0.029710,0
go-backend-senior,290,"Node.js Developer","The Software House",mid,remote,"Gliwice","TypeScript; Node.js; CI/CD; Amazon AWS; SQL; React.JS","9500-16000 PLN",0.028163,0
go-backend-senior,5780,"Python Developer","Link Group",mid,remote,"","PostgreSQL; Python; SQL","20160-23520 PLN",0.024836,0
go-backend-senior,101,"Fullstack React & Node Developer","Codepole",senior,remote,"Warszawa","TypeScript; Docker; PostgreSQL; React; Node.js; Cloud","20000-30000 PLN",0.024216,0
go-backend-senior,5602,".Net Developer","1dea",mid,remote,"",".NET; AWS","23520-44520 PLN",0.023712,1
go-backend-senior,522,"Typescript Developer (Node.js)","CrustLab",mid,remote,"Kraków","TypeScript; Docker; PostgreSQL; Node.js; Express.js; MongoDB; DDD; AWS","15000-20000 PLN",0.021511,1
go-backend-senior,276,"Backend Developer (Node.js)","Andersen",mid,remote,"Turkey","Node.js; NoSQL; MongoDB","12120-17629 PLN",0.020002,1
go-backend-senior,81,"Senior Node.JS Developer","Yard Corporate",senior,remote,"Warszawa","TypeScript; Node.js; AWS","29382-36727 PLN",0.019760,0
go-backend-senior,6645,"Senior Python/NodeJS Developer","Euvic S.A.",senior,remote,"","Node.js; Python; AWS","21840-26040 PLN",0.019708,0
go-backend-senior,4285,"Senior Full-Stack Software Developer – Freelance (Remote)","ITSENSE AG",senior,remote,"","Docker; .NET; JavaScript","21483-26859 PLN",0.016629,0
go-backend-senior,5671,"Java Fullstack Developer (Java/React)","DCG",senior,remote,"","PostgreSQL; Java; MySQL","18480-20160 PLN",0.015018,0
go-backend-senior,5452,".NET/ C# Developer","Upvanta",mid,remote,"",".NET; C#; AWS","25200-27300 PLN",0.014608,0
go-backend-senior,3583,"Senior Node.js Developer","RITS Professional Services",senior,remote,"Warszawa","TypeScript; Node.js; MongoDB; Kafka; Kubernetes","6720-8400 PLN",0.012212,1
go-backend-senior,5522,"Senior Python Developer","AVENGA (Agencja Pracy, nr KRAZ: 8448)",senior,remote,"","Python; SQL; Snowflake","25200-30240 PLN",0.012076,0
go-backend-senior,316,"Full stack developer (Typescript&AWS)","Cyclad",mid,remote,"Warszawa","TypeScript; AWS","16800-20160 PLN",0.011521,1
go-backend-senior,4998,"Backend Python Developer","Link Group",senior,remote,"","FastAPI; Python; Django","21840-22680 PLN",0.010596,1
go-backend-senior,5552,"Senior Python Developer - Remote ","Link Group",senior,remote,"","Python; Django; Flask","23000-26000 PLN",0.008266,0
go-backend-senior,4,"Fullstack Developer (Laravel + React) – ASAP k/m/*","Square One Resources",mid,remote,"","PostgreSQL; React; PHP","16800-23520 PLN",0.007547,0
go-backend-senior,4987,"Java Developer","DCG",mid,remote,"","Java; SQL; MySQL","20160-22680 PLN",0.007485,0
go-backend-senior,5489,"Python Backend Developer","Smart Topaz sp. z o.o.",mid,remote,"","Python; Azure; SQL","19000-24000 PLN",0.006271,1
go-backend-senior,5593,"Guidewire Developer","Link Group",mid,remote,"","Java; Gosu; Guidewire","20160-28560 PLN",0.004069,0
mobile-mid,147,"React Native Developer","Goodspeed Digital",mid,remote,"Warszawa","TypeScript; React Native; Firebase","18000-23000 PLN",0.646251,1
mobile-mid,225,"Regular React Native Developer","Spyrosoft",mid,remote,"Wrocław","TypeScript; JavaScript; CI/CD; Git; React Native","11760-18480 PLN",0.588303,1
mobile-mid,182,"React Native Developer","GMI Software",mid,remote,"Warszawa","TypeScript; CI/CD; React Native; Expo","12000-18000 PLN",0.582559,1
mobile-mid,3231,"React Native Developer","Miquido",mid,remote,"Kraków","React; Git; JS","14280-19320 PLN",0.567200,1
mobile-mid,5477,"Mid React Developer","Link Group",mid,remote,"","TypeScript; React; JavaScript","13000-16500 PLN",0.553128,1
mobile-mid,5659,"React Native Developer","Smart Topaz sp. z o.o.",mid,remote,"","TypeScript; JavaScript; React Native","16000-22000 PLN",0.477639,1
mobile-mid,4627,"Frontend Developer (React Native)","Boldare",mid,hybrid,"Wrocław","TypeScript; React; React Native","10000-16000 PLN",0.389779,1
mobile-mid,529,"React Developer | Fintech | Java Experience Required","Caspian One",mid,hybrid,"Kraków","TypeScript; React; Java","27300-37800 PLN",0.268540,1
mobile-mid,5748," Fullstack Developer (Node, react, typescript)","Link Group",mid,remote,"","TypeScript; React; Node.js","15000-20000 PLN",0.218190,1
mobile-mid,297,"React Native Engineer (Talent Pool)","iteo",mid,remote,"Katowice","TypeScript; Kotlin; Java; React Native; Redux; MOBX; XCode; Android Studio; Swift","9000-16000 PLN",0.215848,1
mobile-mid,1087,"Fullstack Developer (Java, React)","ITFS Sp. z o.o.",mid,hybrid,"Warszawa","TypeScript; React; JavaScript","15120-18480 PLN",0.206229,1
mobile-mid,263,"Middle React Software Engineer","N-iX",mid,remote,"Kraków","TypeScript; React; GraphQL; REST API; English","14691-16160 PLN",0.193050,1
mobile-mid,210,"Mid Node.js Developer","Droplo",mid,hybrid,"Wałbrzych","TypeScript; Node.js; Node","11000-13000 PLN",0.172307,0
mobile-mid,479,"React Developer","Devapo",mid,remote,"Warszawa","React; Git","15120-21840 PLN",0.168795,1
mobile-mid,149,"Full Stack Developer","WAYF",mid,remote,"Poland (Remote)","TypeScript; Next.js; PostgreSQL; Node.js; React Native; Nest.js","10000-17000 PLN",0.168235,0
mobile-mid,9,"Fullstack Developer (.NET + React)","DCG",mid,remote,"","TypeScript; .NET; React","18480-20160 PLN",0.167077,1
mobile-mid,213,"Fullstack Developer (Node.js, React)","Next Technology Professionals",mid,hybrid,"Warszawa","TypeScript; React; API; Node.js; AWS","13000-15000 PLN",0.164005,1
mobile-mid,5774,"Cross‑Platform Engineer (C++ / C# / KMP)","Experis Polska",mid,remote,"","Kotlin; C#; C++","30240-33600 PLN",0.144228,0
mobile-mid,5,"Frontend Developer","the.good.code;",mid,hybrid,"Gdańsk","TypeScript; Next.js; React","13440-16800 PLN",0.133723,1
mobile-mid,3206,"Fullstack Developer (Node.js + React) (m/k)","Devire",mid,remote,"","TypeScript; React; Node.js","16800-21000 PLN",0.132961,1
mobile-mid,174,"Mid Frontend Developer","Jit Team",mid,hybrid,"Warszawa","TypeScript; React; JavaScript","10000-16000 PLN",0.125952,1
mobile-mid,139,"Front-end Developer","Nocowanie.pl",mid,remote,"Warszawa","TypeScript; Next.js; React; JavaScript; Redux; Webpack","12000-17000 PLN",0.122573,0
mobile-mid,108,"Software Engineer III (Level 4)","Software Mansion",mid,hybrid,"Kraków","TypeScript; React; JavaScript; Python; React Native","17000-25000 PLN",0.119352,1
mobile-mid,5700," Middle Java Software Engineer","SoftServe",mid,remote,"","React; Java; GraphQL","13000-16000 PLN",0.118972,0
mobile-mid,5731,"Fullstack Developer (React + Node.js)","Mood Up",mid,hybrid,"Poznań","TypeScript; React; JavaScript","16000-21000 PLN",0.111810,1
mobile-mid,390,"Frontend Developer","Primaris Services",mid,remote,"Warszawa","TypeScript; Next.js; JavaScript; Python; Reac","20160-23520 PLN",0.111173,1
mobile-mid,490,"Freelance Full Stack Developer","TeaCode S.C.",mid,remote,"Warszawa","TypeScript; Next.js; React; Node.js; Nest.js; AWS","10080-20160 PLN",0.107267,0
mobile-mid,102,"Frontend Developer (React)","Connectis",mid,hybrid,"Warszawa","React; JavaScript; CI/CD","20000-23000 PLN",0.096591,0
mobile-mid,5606,"Kotlin/Java Developer","Mindbox Sp. z o.o.",mid,hybrid,"Kraków","API; Kotlin; Java","24150-26250 PLN",0.096361,1
mobile-mid,2834,"Software Engineer - PHP/JavaScript (k/m)","NEXAI Sp. z o.o.",mid,hybrid,"Poznań","TypeScript; PHP; JavaScript","12000-15000 PLN",0.093760,0
mobile-mid,3236,"Software Engineer","CoverTree",mid,hybrid,"Kraków","TypeScript; React; Node.js; AWS CDK; AWS","13938-20132 PLN",0.085022,1
mobile-mid,16,"React Developer","ITMAGINATION",mid,remote,"","Next.js; Zustand; React","15120-17640 PLN",0.081614,0
mobile-mid,241,"Full Stack Developer (Node.js+React)","Andersen",mid,remote,"Budapest","TypeScript; React; Node.js; AWS","6244-9182 PLN",0.081242,1
mobile-mid,351,"Mid-level Front-End Developer (Project Lead) eComm agency","commerce-ui",mid,remote,"Gdańsk","TypeScript; Next.js; React; CSS","14000-21000 PLN",0.080918,1
mobile-mid,4509,"Fullstack Developer (React / .NET)","co.brick",mid,remote,"Gliwice",".NET; React","15120-16800 PLN",0.080730,1
mobile-mid,1444,"Web Portal Developer","Link Group",mid,remote,"","TypeScript; React; Headless CMS","16000-18480 PLN",0.080630,1
mobile-mid,316,"Full stack developer (Typescript&AWS)","Cyclad",mid,remote,"Warszawa","TypeScript; AWS","16800-20160 PLN",0.080504,1
mobile-mid,6640,"Mid Angular Developer","Link Group",mid,remote,"","TypeScript; Angular; HTML","13000-18000 PLN",0.079809,0
mobile-mid,739,"Product Frontend Developer (React / UI-UX) – GFComply","GFComply Sàrl",mid,remote,"","TypeScript; React; UI","21840-23520 PLN",0.075179,1
mobile-mid,6649," Backend Node.js Developer","Green Minds Sp.zo.o.",mid,hybrid,"Warsaw","TypeScript; Node.js; AI","23520-27720 PLN",0.074027,0
mobile-mid,100,"Fullstack Developer (React + Node.js)","Onwelo",mid,hybrid,"Warszawa","TypeScript; React; Node.js; REST API; PostreSQL","15750-19950 PLN",0.071383,1
mobile-mid,295,"Full-stack Front-end Developer (React, Java)","Link Group",mid,remote,"Warszawa","TypeScript; React; JavaScript; Java","16800-26880 PLN",0.069292,1
mobile-mid,194,"Web Portal Developer","Link Group",mid,remote,"Kraków","TypeScript; Next.js; Zustand; React; Tanstack Query; Storybook","16000-18480 PLN",0.066896,0
mobile-mid,322,"Full-Stack(Node.js+ React) Developer","SNI",mid,remote,"Wrocław","TypeScript; React; Node.js; AWS","16800-20160 PLN",0.066296,1
mobile-mid,5282,"Fullstack developer (Node.js and React) (f/m/d)","FIEGE Sp. z.o.o.",mid,remote,"Warszawa","React; Node.js","15000-18000 PLN",0.063951,1
mobile-mid,3574,"Full-stack Front-end Developer (React, Java)","Link Group",mid,remote,"","TypeScript; React; JavaScript; Java","16800-26880 PLN",0.063945,1
mobile-mid,4672,"Fullstack Software Engineer","autoMEE",mid,hybrid,"Gdańsk","TypeScript; PostgreSQL; React; RabbitMQ; Node.js Express; GenAI/LLM","12000-18000 PLN",0.062354,0
mobile-mid,478,"Software Engineer (node.js, backend)","OneRail Poland Sp. z o.o.",mid,hybrid,"Kraków","TypeScript; Node.js","18000-22000 PLN",0.062271,1
mobile-mid,4,"Fullstack Developer (Laravel + React) – ASAP k/m/*","Square One Resources",mid,remote,"","PostgreSQL; React; PHP","16800-23520 PLN",0.061867,0
mobile-mid,204,"Fullstack Developer","Asana",mid,hybrid,"Warszawa","TypeScript; React; JavaScript; Node.js; Scala","23667-33896 PLN",0.061431,1
mobile-mid,497,"React & Java / Spring Boot Full-Stack Engineer","UWS ie Ltd.",mid,remote,"Katowice","TypeScript; Spring Boot; Angular; React; Java; Redux","12875-21458 PLN",0.059767,0
mobile-mid,135,"Fullstack Engineer (NodeJS, ReactJS)","SwingDev—a hippo company",mid,remote,"Warszawa","TypeScript; React; JavaScript; Node.js; Microservices; Nest.js","23000-26000 PLN",0.055020,0
mobile-mid,746,"Fullstack Engineer (Node.js + React)","Square One Resources",mid,hybrid,"Warsaw","PostgreSQL; React; AWS","20160-23520 PLN",0.053190,0
mobile-mid,326,"Full-Stack Developer","Evionica",mid,remote,"Warszawa","TypeScript; React; JavaScript; Vue; Rust","20000-24000 PLN",0.052364,1
mobile-mid,5684,"Remote Software Engineering Manager","Open Rewards",mid,remote,"","React; Android; iOS","20000-30000 PLN",0.042660,1
mobile-mid,169,"TypeScript Engineer – Strapi (Regular)","VirtusLab",mid,remote,"Kraków","TypeScript; React; Node.js; strapi; Storybook","15000-22000 PLN",0.042438,1
mobile-mid,40,"Software Engineer","Ciklum",mid,remote,"Gdańsk","TypeScript; JavaScript; AWS","17502-18356 PLN",0.040711,0
mobile-mid,5375,"JavaScript Full-stack Engineer","Full Stack House",mid,hybrid,"Poznań","TypeScript; React; JavaScript","8400-16800 PLN",0.040553,1
mobile-mid,5524," Java Kotlin Developer ","Makeitright Sp. z o.o.",mid,hybrid,"Warszawa","Kotlin; Java","18480-21840 PLN",0.036210,1
